,subject,OE,TH,OE_TH,TW,PR,OR,TOT,CRD,GRD,PTS1,PTS2
2270,214441,023/050,022/050,045/100,--,--,--,45,04,C,05,20
2271,214442,022/050,AB/050,022/100,--,--,--,FF,04,F,00,00
2272,214443,019/050,AB/050,019/100,--,--,--,FF,04,F,00,00
2273,214444,016/050,AB/050,016/100,--,--,--,FF,04,F,00,00
2274,214445,027/050,AB/050,027/100,--,--,--,FF,04,F,00,00
2275,214446,--,--,--,017/025,AB/050,--,FF,01,F,00,00
2276,214447,--,--,--,017/025,AB/050,--,FF,02,F,00,00
2277,214448,--,--,--,016/025,039/050,--,73,01,A+,09,09
2278,214449,--,--,--,015/025,--,--,60,01,A,08,08
2279,202054A,--,--,--,PP,--,--,PP,00,P,00,00
2280,207003,011/050,AB/050,011/100,--,--,--,FF,04,F,00,00
2281,207003,--,--,--,016/025,--,--,64,01,A,08,08
2282,214450,021/050,020/050,041/100,--,--,--,41,03,P,04,12
2283,214451,020/050,AB/050,020/100,--,--,--,FF,04,F,00,00
2284,214452,020/050,006/050,026/100,--,--,--,FF,04,F,00,00
2285,214453,022/050,013/050,035/100,--,--,--,FF,04,F,00,00
2286,214454,--,--,--,015/025,AB/050,--,FF,02,F,00,00
2287,214455,--,--,--,015/025,AB/050,--,FF,02,F,00,00
2288,214456,--,--,--,015/025,AB/050,--,FF,01,F,00,00
2289,210258A,--,--,--,PP,--,--,PP,00,P,00,00
2290,214441,033/050,022/050,055/100,--,--,--,55,04,B+,07,28
2291,214442,019/050,025/050,044/100,--,--,--,44,04,P,04,16
2292,214443,025/050,006/050,031/100,--,--,--,FF,04,F,00,00
2293,214444,028/050,025/050,053/100,--,--,--,53,04,B,06,24
2294,214445,022/050,020/050,042/100,--,--,--,42,04,P,04,16
2295,214446,--,--,--,020/025,028/050,--,64,01,A,08,08
2296,214447,--,--,--,019/025,020/050,--,52,02,B,06,12
2297,214448,--,--,--,021/025,032/050,--,70,01,A+,09,09
2298,214449,--,--,--,018/025,--,--,72,01,A+,09,09
2299,202054A,--,--,--,PP,--,--,PP,00,P,00,00
2300,207003,028/050,016/050,044/100,--,--,--,FF,04,F,00,00
2301,207003,--,--,--,016/025,--,--,64,01,A,08,08
2302,214450,035/050,030/050,065/100,--,--,--,65,03,A,08,24
2303,214451,021/050,004/050,025/100,--,--,--,FF,04,F,00,00
2304,214452,025/050,013/050,038/100,--,--,--,FF,04,F,00,00
2305,214453,027/050,016/050,043/100,--,--,--,FF,04,F,00,00
2306,214454,--,--,--,017/025,010/050,--,FF,02,F,00,00
2307,214455,--,--,--,017/025,028/050,--,60,02,A,08,16
2308,214456,--,--,--,017/025,033/050,--,66,01,A,08,08
2309,210258A,--,--,--,PP,--,--,PP,00,P,00,00
2310,210250,--,--,--,PP,--,--,PP,00,P,00,00
2311,214441,025/050,026/050,051/100,--,--,--,51,04,B,06,24
2312,214442,020/050,005/050,025/100,--,--,--,FF,04,F,00,00
2313,214443,023/050,001/050,024/100,--,--,--,FF,04,F,00,00
2314,214444,018/050,22$/050,040/100,--,--,--,40,04,P,04,16
2315,214445,022/050,020/050,042/100,--,--,--,42,04,P,04,16
2316,214446,--,--,--,019/025,031/050,--,66,01,A,08,08
2317,214447,--,--,--,020/025,032/050,--,69,02,A,08,16
2318,214448,--,--,--,018/025,036/050,--,72,01,A+,09,09
2319,214449,--,--,--,018/025,--,--,72,01,A+,09,09
2320,207003,020/050,000/050,020/100,--,--,--,FF,04,F,00,00
2321,207003,--,--,--,016/025,--,--,64,01,A,08,08
2322,214450,023/050,002/050,025/100,--,--,--,FF,03,F,00,00
2323,214451,016/050,000/050,016/100,--,--,--,FF,04,F,00,00
2324,214452,018/050,22$/050,040/100,--,--,--,40,04,P,04,16
2325,214453,017/050,007/050,024/100,--,--,--,FF,04,F,00,00
2326,214454,--,--,--,016/025,022/050,--,50,02,B,06,12
2327,214455,--,--,--,017/025,021/050,--,50,02,B,06,12
2328,214456,--,--,--,016/025,030/050,--,61,01,A,08,08
2329,214458,--,--,--,PP,--,--,PP,00,P,00,00
2330,214441,041/050,028/050,069/100,--,--,--,69,04,A,08,32
2331,214442,047/050,026/050,073/100,--,--,--,73,04,A+,09,36
2332,214443,038/050,037/050,075/100,--,--,--,75,04,A+,09,36
2333,214444,038/050,042/050,080/100,--,--,--,80,04,O,10,40
2334,214445,035/050,039/050,074/100,--,--,--,74,04,A+,09,36
2335,214446,--,--,--,024/025,040/050,--,85,01,O,10,10
2336,214447,--,--,--,024/025,041/050,--,86,02,O,10,20
2337,214448,--,--,--,024/025,043/050,--,89,01,O,10,10
2338,214449,--,--,--,022/025,--,--,88,01,O,10,10
2339,202054A,--,--,--,PP,--,--,PP,00,P,00,00
2340,207003,044/050,029/050,073/100,--,--,--,73,04,A+,09,36
2341,207003,--,--,--,020/025,--,--,80,01,O,10,10
2342,214450,039/050,042/050,081/100,--,--,--,81,03,O,10,30
2343,214451,038/050,008/050,046/100,--,--,--,FF,04,F,00,00
2344,214452,039/050,030/050,069/100,--,--,--,69,04,A,08,32
2345,214453,049/050,033/050,082/100,--,--,--,82,04,O,10,40
2346,214454,--,--,--,023/025,045/050,--,90,02,O,10,20
2347,214455,--,--,--,023/025,045/050,--,90,02,O,10,20
2348,214456,--,--,--,023/025,048/050,--,94,01,O,10,10
2349,210258D,--,--,--,PP,--,--,PP,00,P,00,00
2350,210250,--,--,--,PP,--,--,PP,00,P,00,00
2351,214441,027/050,022/050,049/100,--,--,--,49,04,C,05,20
2352,214442,022/050,AB/050,022/100,--,--,--,FF,04,F,00,00
2353,214443,023/050,020/050,043/100,--,--,--,43,04,P,04,16
2354,214444,022/050,AB/050,022/100,--,--,--,FF,04,F,00,00
2355,214445,025/050,020/050,045/100,--,--,--,45,04,C,05,20
2356,214446,--,--,--,015/025,AB/050,--,FF,01,F,00,00
2357,214447,--,--,--,015/025,028/050,--,57,02,B+,07,14
2358,214448,--,--,--,014/025,024/050,--,50,01,B,06,06
2359,214449,--,--,--,015/025,--,--,60,01,A,08,08
2360,207003,034/050,AB/050,034/100,--,--,--,FF,04,F,00,00
2361,207003,--,--,--,018/025,--,--,72,01,A+,09,09
2362,214450,023/050,023/050,046/100,--,--,--,46,03,C,05,15
2363,214451,024/050,020/050,044/100,--,--,--,44,04,P,04,16
2364,214452,015/050,002/050,017/100,--,--,--,FF,04,F,00,00
2365,214453,019/050,005/050,024/100,--,--,--,FF,04,F,00,00
2366,214454,--,--,--,017/025,AB/050,--,FF,02,F,00,00
2367,214455,--,--,--,017/025,023/050,--,53,02,B,06,12
2368,214456,--,--,--,018/025,025/050,--,57,01,B+,07,07
2369,214458,--,--,--,PP,--,--,PP,00,P,00,00
2370,214441,020/050,028/050,048/100,--,--,--,48,04,C,05,20
2371,214442,025/050,022/050,047/100,--,--,--,47,04,C,05,20
2372,214443,028/050,027/050,055/100,--,--,--,55,04,B+,07,28
2373,214444,027/050,025/050,052/100,--,--,--,52,04,B,06,24
2374,214445,029/050,020/050,049/100,--,--,--,49,04,C,05,20
2375,214446,--,--,--,019/025,034/050,--,70,01,A+,09,09
2376,214447,--,--,--,017/025,021/050,--,50,02,B,06,12
2377,214448,--,--,--,016/025,028/050,--,58,01,B+,07,07
2378,214449,--,--,--,018/025,--,--,72,01,A+,09,09
2379,202054A,--,--,--,PP,--,--,PP,00,P,00,00
2380,207003,029/050,020/050,049/100,--,--,--,49,04,C,05,20
2381,207003,--,--,--,016/025,--,--,64,01,A,08,08
2382,214450,034/050,029/050,063/100,--,--,--,63,03,A,08,24
2383,214451,018/050,000/050,018/100,--,--,--,FF,04,F,00,00
2384,214452,024/050,025/050,049/100,--,--,--,49,04,C,05,20
2385,214453,030/050,013/050,043/100,--,--,--,FF,04,F,00,00
2386,214454,--,--,--,018/025,025/050,--,57,02,B+,07,14
2387,214455,--,--,--,019/025,033/050,--,69,02,A,08,16
2388,214456,--,--,--,018/025,040/050,--,77,01,A+,09,09
2389,210258C,--,--,--,PP,--,--,PP,00,P,00,00
2390,210250,--,--,--,PP,--,--,PP,00,P,00,00
2391,214441,022/050,027/050,049/100,--,--,--,49,04,C,05,20
2392,214442,024/050,024/050,048/100,--,--,--,48,04,C,05,20
2393,214443,031/050,020/050,051/100,--,--,--,51,04,B,06,24
2394,214444,025/050,020/050,045/100,--,--,--,45,04,C,05,20
2395,214445,029/050,023/050,052/100,--,--,--,52,04,B,06,24
2396,214446,--,--,--,018/025,020/050,--,50,01,B,06,06
2397,214447,--,--,--,016/025,028/050,--,58,02,B+,07,14
2398,214448,--,--,--,016/025,036/050,--,69,01,A,08,08
2399,214449,--,--,--,017/025,--,--,68,01,A,08,08
2400,207003,019/050,037/050,056/100,--,--,--,56,04,B+,07,28
2401,207003,--,--,--,017/025,--,--,68,01,A,08,08
2402,214450,030/050,020/050,050/100,--,--,--,50,03,B,06,18
2403,214451,023/050,005/050,028/100,--,--,--,FF,04,F,00,00
2404,214452,019/050,014/050,033/100,--,--,--,FF,04,F,00,00
2405,214453,030/050,20$/050,050/100,--,--,--,50,04,B,06,24
2406,214454,--,--,--,018/025,030/050,--,64,02,A,08,16
2407,214455,--,--,--,016/025,025/050,--,54,02,B,06,12
2408,214456,--,--,--,016/025,040/050,--,74,01,A+,09,09
2409,214458,--,--,--,PP,--,--,PP,00,P,00,00
2410,214441,020/050,026/050,046/100,--,--,--,46,04,C,05,20
2411,214442,030/050,010/050,040/100,--,--,--,FF,04,F,00,00
2412,214443,025/050,010/050,035/100,--,--,--,FF,04,F,00,00
2413,214444,018/050,026/050,044/100,--,--,--,44,04,P,04,16
2414,214445,018/050,011/050,029/100,--,--,--,FF,04,F,00,00
2415,214446,--,--,--,019/025,030/050,--,65,01,A,08,08
2416,214447,--,--,--,019/025,027/050,--,61,02,A,08,16
2417,214448,--,--,--,018/025,024/050,--,56,01,B+,07,07
2418,214449,--,--,--,016/025,--,--,64,01,A,08,08
2419,202054A,--,--,--,PP,--,--,PP,00,P,00,00
2420,207003,024/050,008/050,032/100,--,--,--,FF,04,F,00,00
2421,207003,--,--,--,017/025,--,--,68,01,A,08,08
2422,214450,025/050,026/050,051/100,--,--,--,51,03,B,06,18
2423,214451,019/050,009/050,028/100,--,--,--,FF,04,F,00,00
2424,214452,022/050,020/050,042/100,--,--,--,42,04,P,04,16
2425,214453,040/050,020/050,060/100,--,--,--,60,04,A,08,32
2426,214454,--,--,--,018/025,028/050,--,61,02,A,08,16
2427,214455,--,--,--,016/025,025/050,--,54,02,B,06,12
2428,214456,--,--,--,017/025,040/050,--,76,01,A+,09,09
2429,210258D,--,--,--,PP,--,--,PP,00,P,00,00
2430,210250,--,--,--,PP,--,--,PP,00,P,00,00
2431,214441,025/050,020/050,045/100,--,--,--,45,04,C,05,20
2432,214442,024/050,032/050,056/100,--,--,--,56,04,B+,07,28
2433,214443,029/050,025/050,054/100,--,--,--,54,04,B,06,24
2434,214444,026/050,025/050,051/100,--,--,--,51,04,B,06,24
2435,214445,034/050,034/050,068/100,--,--,--,68,04,A,08,32
2436,214446,--,--,--,021/025,020/050,--,54,01,B,06,06
2437,214447,--,--,--,021/025,043/050,--,85,02,O,10,20
2438,214448,--,--,--,022/025,036/050,--,77,01,A+,09,09
2439,214449,--,--,--,020/025,--,--,80,01,O,10,10
2440,207003,026/050,023/050,049/100,--,--,--,49,04,C,05,20
2441,207003,--,--,--,020/025,--,--,80,01,O,10,10
2442,214450,027/050,020/050,047/100,--,--,--,47,03,C,05,15
2443,214451,025/050,020/050,045/100,--,--,--,45,04,C,05,20
2444,214452,029/050,030/050,059/100,--,--,--,59,04,B+,07,28
2445,214453,044/050,20$/050,064/100,--,--,--,64,04,A,08,32
2446,214454,--,--,--,019/025,032/050,--,68,02,A,08,16
2447,214455,--,--,--,022/025,038/050,--,80,02,O,10,20
2448,214456,--,--,--,017/025,030/050,--,62,01,A,08,08
2449,214458,--,--,--,PP,--,--,PP,00,P,00,00
2450,214441,032/050,028/050,060/100,--,--,--,60,04,A,08,32
2451,214442,030/050,032/050,062/100,--,--,--,62,04,A,08,32
2452,214443,032/050,028/050,060/100,--,--,--,60,04,A,08,32
2453,214444,028/050,044/050,072/100,--,--,--,72,04,A+,09,36
2454,214445,034/050,035/050,069/100,--,--,--,69,04,A,08,32
2455,214446,--,--,--,023/025,020/050,--,57,01,B+,07,07
2456,214447,--,--,--,024/025,046/050,--,93,02,O,10,20
2457,214448,--,--,--,024/025,046/050,--,93,01,O,10,10
2458,214449,--,--,--,023/025,--,--,92,01,O,10,10
2459,202054A,--,--,--,PP,--,--,PP,00,P,00,00
2460,207003,037/050,022/050,059/100,--,--,--,59,04,B+,07,28
2461,207003,--,--,--,020/025,--,--,80,01,O,10,10
2462,214450,040/050,036/050,076/100,--,--,--,76,03,A+,09,27
2463,214451,026/050,020/050,046/100,--,--,--,46,04,C,05,20
2464,214452,037/050,022/050,059/100,--,--,--,59,04,B+,07,28
2465,214453,036/050,024/050,060/100,--,--,--,60,04,A,08,32
2466,214454,--,--,--,023/025,045/050,--,90,02,O,10,20
2467,214455,--,--,--,023/025,038/050,--,81,02,O,10,20
2468,214456,--,--,--,023/025,044/050,--,89,01,O,10,10
2469,210258D,--,--,--,PP,--,--,PP,00,P,00,00
2470,214441,026/050,022/050,048/100,--,--,--,48,04,C,05,20
2471,214442,030/050,027/050,057/100,--,--,--,57,04,B+,07,28
2472,214443,024/050,013/050,037/100,--,--,--,FF,04,F,00,00
2473,214444,022/050,025/050,047/100,--,--,--,47,04,C,05,20
2474,214445,028/050,027/050,055/100,--,--,--,55,04,B+,07,28
2475,214446,--,--,--,022/025,030/050,--,69,01,A,08,08
2476,214447,--,--,--,023/025,033/050,--,74,02,A+,09,18
2477,214448,--,--,--,023/025,025/050,--,64,01,A,08,08
2478,214449,--,--,--,021/025,--,--,84,01,O,10,10
2479,202054A,--,--,--,PP,--,--,PP,00,P,00,00
2480,207003,035/050,017/050,052/100,--,--,--,FF,04,F,00,00
2481,207003,--,--,--,022/025,--,--,88,01,O,10,10
2482,214450,025/050,025/050,050/100,--,--,--,50,03,B,06,18
2483,214451,015/050,020/050,035/100,--,--,--,FF,04,F,00,00
2484,214452,015/050,25$/050,040/100,--,--,--,40,04,P,04,16
2485,214453,040/050,014/050,054/100,--,--,--,FF,04,F,00,00
2486,214454,--,--,--,021/025,029/050,--,66,02,A,08,16
2487,214455,--,--,--,022/025,038/050,--,80,02,O,10,20
2488,214456,--,--,--,022/025,040/050,--,82,01,O,10,10
2489,210258D,--,--,--,PP,--,--,PP,00,P,00,00
2490,210250,--,--,--,PP,--,--,PP,00,P,00,00
2491,214441,022/050,020/050,042/100,--,--,--,42,04,P,04,16
2492,214442,014/050,026/050,040/100,--,--,--,40,04,P,04,16
2493,214443,022/050,020/050,042/100,--,--,--,42,04,P,04,16
2494,214444,021/050,025/050,046/100,--,--,--,46,04,C,05,20
2495,214445,021/050,022/050,043/100,--,--,--,43,04,P,04,16
2496,214446,--,--,--,021/025,020/050,--,54,01,B,06,06
2497,214447,--,--,--,022/025,025/050,--,62,02,A,08,16
2498,214448,--,--,--,020/025,034/050,--,72,01,A+,09,09
2499,214449,--,--,--,019/025,--,--,76,01,A+,09,09
2500,207003,031/050,032/050,063/100,--,--,--,63,04,A,08,32
2501,207003,--,--,--,021/025,--,--,84,01,O,10,10
2502,214450,026/050,022/050,048/100,--,--,--,48,03,C,05,15
2503,214451,023/050,023/050,046/100,--,--,--,46,04,C,05,20
2504,214452,018/050,025/050,043/100,--,--,--,43,04,P,04,16
2505,214453,035/050,025/050,060/100,--,--,--,60,04,A,08,32
2506,214454,--,--,--,020/025,029/050,--,65,02,A,08,16
2507,214455,--,--,--,020/025,035/050,--,73,02,A+,09,18
2508,214456,--,--,--,019/025,038/050,--,76,01,A+,09,09
2509,214458,--,--,--,PP,--,--,PP,00,P,00,00
2510,214441,033/050,011/050,044/100,--,--,--,FF,04,F,00,00
2511,214442,022/050,000/050,022/100,--,--,--,FF,04,F,00,00
2512,214443,011/050,AB/050,011/100,--,--,--,FF,04,F,00,00
2513,214444,026/050,012/050,038/100,--,--,--,FF,04,F,00,00
2514,214445,022/050,006/050,028/100,--,--,--,FF,04,F,00,00
2515,214446,--,--,--,016/025,AB/050,--,FF,01,F,00,00
2516,214447,--,--,--,017/025,030/050,--,62,02,A,08,16
2517,214448,--,--,--,016/025,008/050,--,FF,01,F,00,00
2518,214449,--,--,--,015/025,--,--,60,01,A,08,08
2519,202054A,--,--,--,PP,--,--,PP,00,P,00,00
2520,207003,021/050,000/050,021/100,--,--,--,FF,04,F,00,00
2521,207003,--,--,--,018/025,--,--,72,01,A+,09,09
2522,214450,022/050,000/050,022/100,--,--,--,FF,03,F,00,00
2523,214451,022/050,AB/050,022/100,--,--,--,FF,04,F,00,00
2524,214452,020/050,006/050,026/100,--,--,--,FF,04,F,00,00
2525,214453,020/050,000/050,020/100,--,--,--,FF,04,F,00,00
2526,214454,--,--,--,011/025,007/050,--,FF,02,F,00,00
2527,214455,--,--,--,011/025,000/050,--,FF,02,F,00,00
2528,214456,--,--,--,011/025,AB/050,--,FF,01,F,00,00
2529,210258A,--,--,--,PP,--,--,PP,00,P,00,00
2530,210250,--,--,--,PP,--,--,PP,00,P,00,00
2531,214441,034/050,022/050,056/100,--,--,--,56,04,B+,07,28
2532,214442,021/050,022/050,043/100,--,--,--,43,04,P,04,16
2533,214443,036/050,025/050,061/100,--,--,--,61,04,A,08,32
2534,214444,018/050,024/050,042/100,--,--,--,42,04,P,04,16
2535,214445,036/050,024/050,060/100,--,--,--,60,04,A,08,32
2536,214446,--,--,--,021/025,030/050,--,68,01,A,08,08
2537,214447,--,--,--,022/025,037/050,--,78,02,A+,09,18
2538,214448,--,--,--,022/025,032/050,--,72,01,A+,09,09
2539,214449,--,--,--,021/025,--,--,84,01,O,10,10
2540,207003,021/050,024/050,045/100,--,--,--,45,04,C,05,20
2541,207003,--,--,--,021/025,--,--,84,01,O,10,10
2542,214450,029/050,023/050,052/100,--,--,--,52,03,B,06,18
2543,214451,013/050,014/050,027/100,--,--,--,FF,04,F,00,00
2544,214452,018/050,017/050,035/100,--,--,--,FF,04,F,00,00
2545,214453,035/050,020/050,055/100,--,--,--,55,04,B+,07,28
2546,214454,--,--,--,020/025,020/050,--,53,02,B,06,12
2547,214455,--,--,--,021/025,038/050,--,78,02,A+,09,18
2548,214456,--,--,--,020/025,043/050,--,84,01,O,10,10
2549,214458,--,--,--,PP,--,--,PP,00,P,00,00
2550,214441,030/050,027/050,057/100,--,--,--,57,04,B+,07,28
2551,214442,033/050,030/050,063/100,--,--,--,63,04,A,08,32
2552,214443,033/050,022/050,055/100,--,--,--,55,04,B+,07,28
2553,214444,021/050,040/050,061/100,--,--,--,61,04,A,08,32
2554,214445,029/050,029/050,058/100,--,--,--,58,04,B+,07,28
2555,214446,--,--,--,023/025,028/050,--,68,01,A,08,08
2556,214447,--,--,--,024/025,038/050,--,82,02,O,10,20
2557,214448,--,--,--,023/025,033/050,--,74,01,A+,09,09
2558,214449,--,--,--,021/025,--,--,84,01,O,10,10
2559,202054A,--,--,--,PP,--,--,PP,00,P,00,00
2560,207003,042/050,033/050,075/100,--,--,--,75,04,A+,09,36
2561,207003,--,--,--,020/025,--,--,80,01,O,10,10
2562,214450,027/050,030/050,057/100,--,--,--,57,03,B+,07,21
2563,214451,024/050,012/050,036/100,--,--,--,FF,04,F,00,00
2564,214452,027/050,025/050,052/100,--,--,--,52,04,B,06,24
2565,214453,035/050,028/050,063/100,--,--,--,63,04,A,08,32
2566,214454,--,--,--,022/025,025/050,--,62,02,A,08,16
2567,214455,--,--,--,023/025,036/050,--,78,02,A+,09,18
2568,214456,--,--,--,022/025,043/050,--,86,01,O,10,10
2569,210258D,--,--,--,PP,--,--,PP,00,P,00,00
2570,214441,042/050,030/050,072/100,--,--,--,72,04,A+,09,36
2571,214442,031/050,029/050,060/100,--,--,--,60,04,A,08,32
2572,214443,031/050,027/050,058/100,--,--,--,58,04,B+,07,28
2573,214444,031/050,023/050,054/100,--,--,--,54,04,B,06,24
2574,214445,035/050,030/050,065/100,--,--,--,65,04,A,08,32
2575,214446,--,--,--,022/025,038/050,--,80,01,O,10,10
2576,214447,--,--,--,022/025,038/050,--,80,02,O,10,20
2577,214448,--,--,--,022/025,041/050,--,84,01,O,10,10
2578,214449,--,--,--,020/025,--,--,80,01,O,10,10
2579,202054A,--,--,--,PP,--,--,PP,00,P,00,00
2580,207003,039/050,030/050,069/100,--,--,--,69,04,A,08,32
2581,207003,--,--,--,020/025,--,--,80,01,O,10,10
2582,214450,034/050,037/050,071/100,--,--,--,71,03,A+,09,27
2583,214451,028/050,014/050,042/100,--,--,--,FF,04,F,00,00
2584,214452,022/050,025/050,047/100,--,--,--,47,04,C,05,20
2585,214453,026/050,024/050,050/100,--,--,--,50,04,B,06,24
2586,214454,--,--,--,020/025,028/050,--,64,02,A,08,16
2587,214455,--,--,--,023/025,042/050,--,86,02,O,10,20
2588,214456,--,--,--,023/025,045/050,--,90,01,O,10,10
2589,210258A,--,--,--,PP,--,--,PP,00,P,00,00
2590,210250,--,--,--,PP,--,--,PP,00,P,00,00
2591,214441,036/050,024/050,060/100,--,--,--,60,04,A,08,32
2592,214442,018/050,024/050,042/100,--,--,--,42,04,P,04,16
2593,214443,027/050,026/050,053/100,--,--,--,53,04,B,06,24
2594,214444,026/050,027/050,053/100,--,--,--,53,04,B,06,24
2595,214445,028/050,029/050,057/100,--,--,--,57,04,B+,07,28
2596,214446,--,--,--,016/025,020/050,--,48,01,C,05,05
2597,214447,--,--,--,017/025,20,Nan,Nan,Nan,Nan,Nan,Nan
2598,214448,--,--,--,017/025,022/050,--,52,01,B,06,06
2599,214449,--,--,--,018/025,--,--,72,01,A+,09,09
2600,207003,028/050,026/050,054/100,--,--,--,54,04,B,06,24
2601,207003,--,--,--,016/025,--,--,64,01,A,08,08
2602,214450,031/050,027/050,058/100,--,--,--,58,03,B+,07,21
2603,214451,024/050,014/050,038/100,--,--,--,FF,04,F,00,00
2604,214452,030/050,021/050,051/100,--,--,--,51,04,B,06,24
2605,214453,019/050,025/050,044/100,--,--,--,44,04,P,04,16
2606,214454,--,--,--,016/025,028/050,--,58,02,B+,07,14
2607,214455,--,--,--,020/025,025/050,--,60,02,A,08,16
2608,214456,--,--,--,016/025,028/050,--,58,01,B+,07,07
2609,214458,--,--,--,PP,--,--,PP,00,P,00,00
2610,214441,040/050,038/050,078/100,--,--,--,78,04,A+,09,36
2611,214442,022/050,033/050,055/100,--,--,--,55,04,B+,07,28
2612,214443,035/050,028/050,063/100,--,--,--,63,04,A,08,32
2613,214444,029/050,027/050,056/100,--,--,--,56,04,B+,07,28
2614,214445,026/050,032/050,058/100,--,--,--,58,04,B+,07,28
2615,214446,--,--,--,023/025,038/050,--,81,01,O,10,10
2616,214447,--,--,--,022/025,028/050,--,66,02,A,08,16
2617,214448,--,--,--,022/025,045/050,--,89,01,O,10,10
2618,214449,--,--,--,022/025,--,--,88,01,O,10,10
2619,202054A,--,--,--,PP,--,--,PP,00,P,00,00
2620,207003,023/050,024/050,047/100,--,--,--,47,04,C,05,20
2621,207003,--,--,--,019/025,--,--,76,01,A+,09,09
2622,214450,031/050,043/050,074/100,--,--,--,74,03,A+,09,27
2623,214451,031/050,009/050,040/100,--,--,--,FF,04,F,00,00
2624,214452,032/050,020/050,052/100,--,--,--,52,04,B,06,24
2625,214453,036/050,032/050,068/100,--,--,--,68,04,A,08,32
2626,214454,--,--,--,022/025,045/050,--,89,02,O,10,20
2627,214455,--,--,--,022/025,038/050,--,80,02,O,10,20
2628,214456,--,--,--,022/025,040/050,--,82,01,O,10,10
2629,210258D,--,--,--,PP,--,--,PP,00,P,00,00
2630,210250,--,--,--,PP,--,--,PP,00,P,00,00
2631,214441,033/050,025/050,058/100,--,--,--,58,04,B+,07,28
2632,214442,034/050,20$/050,054/100,--,--,--,54,04,B,06,24
2633,214443,034/050,020/050,054/100,--,--,--,54,04,B,06,24
2634,214444,035/050,028/050,063/100,--,--,--,63,04,A,08,32
2635,214445,038/050,036/050,074/100,--,--,--,74,04,A+,09,36
2636,214446,--,--,--,023/025,036/050,--,78,01,A+,09,09
2637,214447,--,--,--,023/025,034/050,--,76,02,A+,09,18
2638,214448,--,--,--,022/025,034/050,--,74,01,A+,09,09
2639,214449,--,--,--,021/025,--,--,84,01,O,10,10
2640,207003,039/050,017/050,056/100,--,--,--,FF,04,F,00,00
2641,207003,--,--,--,021/025,--,--,84,01,O,10,10
2642,214450,035/050,025/050,060/100,--,--,--,60,03,A,08,24
2643,214451,024/050,020/050,044/100,--,--,--,44,04,P,04,16
2644,214452,035/050,029/050,064/100,--,--,--,64,04,A,08,32
2645,214453,037/050,023/050,060/100,--,--,--,60,04,A,08,32
2646,214454,--,--,--,022/025,029/050,--,68,02,A,08,16
2647,214455,--,--,--,022/025,036/050,--,77,02,A+,09,18
2648,214456,--,--,--,021/025,030/050,--,68,01,A,08,08
2649,214458,--,--,--,PP,--,--,PP,00,P,00,00
2650,210250,--,--,--,PP,--,--,PP,00,P,00,00
2651,214441,026/050,013/050,039/100,--,--,--,FF,04,F,00,00
2652,214442,018/050,22$/050,040/100,--,--,--,40,04,P,04,16
2653,214443,020/050,021/050,041/100,--,--,--,41,04,P,04,16
2654,214444,023/050,020/050,043/100,--,--,--,43,04,P,04,16
2655,214445,018/050,022/050,040/100,--,--,--,40,04,P,04,16
2656,214446,--,--,--,021/025,020/050,--,54,01,B,06,06
2657,214447,--,--,--,020/025,030/050,--,66,02,A,08,16
2658,214448,--,--,--,021/025,032/050,--,70,01,A+,09,09
2659,214449,--,--,--,020/025,--,--,80,01,O,10,10
2660,207003,024/050,002/050,026/100,--,--,--,FF,04,F,00,00
2661,207003,--,--,--,019/025,--,--,76,01,A+,09,09
2662,214450,026/050,027/050,053/100,--,--,--,53,03,B,06,18
2663,214451,015/050,026/050,041/100,--,--,--,41,04,P,04,16
